NC(=O)C1=CC=C(N)C=C1,COC1=CC2=C(C=C1)N(C(=C2CC(O)=O)C)C(=O)C1=CC=C(Cl)C=C1,failed,0,
NC(=O)C1=CC=CC=C1O,OC1=CC=C(C=C1)[N+](=O)[O-],failed,0,
OC(=O)C1=CC=C(Br)C=C1,COC1=CC=C(C=C1)C(O)=O,failed,0,
OC(=O)C1=CC=C(Cl)C=C1,COC1=CC=C(C=C1)C(O)=O,failed,0,
OC(=O)C1=CC(=CC=C1)[N+](=O)[O-],OC(=O)C1=CC(=CC=C1)O,failed,0,
NC1=CC(=CC=C1)N,NC1=CC=C(N)C=C1,failed,0,
OC1=CC=C(O)C=C1,NC1=CC(=CC=C1)[N+](=O)[O-],failed,0,
OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],O=[N+]([O-])C1=CC(=CC=C1)[N+](=O)[O-],failed,0,
CC1=CC=C(C=C1)[N+](=O)[O-],CC1=C([N+](=O)[O-])C(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C,failed,0,
CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],CC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],failed,0,
CC12CCC3C(CCC4=C3C=CC(=C4)O)C1CCC2O,OC(=O)C1=C(O)C=CC(=C1)O,failed,0,
C1CC2=CC=CC3=C2C1=CC=C3,ClC1=CC(=CC=C1)Cl,failed,0,
OC(=O)C1=CC=C(I)C=C1,COC1=CC=C(C=C1)C(O)=O,failed,0,
C1=CC=C(C=C1)C1=CC=CC=C1,C1CC2=CC=CC3=C2C1=CC=C3,failed,0,
OC(=O)C1=CC=CC=C1,CC1=CC=CC=C1[N+](=O)[O-],failed,0,
NC1=CC=CC=C1N,NC1=CC(=CC=C1)N,failed,0,
O=C(C1=CC=CC=C1)C1=CC=CC=C1,OC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],failed,0,
COC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],O=[N+]([O-])C1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-],failed,0,
CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1,CCOC1=CC=C(NC(C)=O)C=C1,failed,0,
CC(N)(CO)CO,CC(C)(CO)CO,failed,0,
C1=CC=C2C=CC=CC2=C1,CC1=CC2=CC=CC=C2C=C1C,failed,0,
C1=CC=C2C=CC=CC2=C1,ClC1=CC(=CC=C1)Cl,failed,0,
OC1=CC2=CC=CC=C2C=C1,O=[N+]([O-])C1=CC(=CC=C1)[N+](=O)[O-],failed,0,
CC(C)C1=CC=C(C)C=C1,CC12CCC(CC1)C(C)(C)O2,failed,0,
OC1=CC=CC=C1,O=C(OC1=CC=CC=C1)OC1=CC=CC=C1,failed,0,
OC(=O)C1=CC=CC=C1,CC(C(C)C(O)=O)C(O)=O,failed,0,
NC(=O)C1=CN=CC=C1,CN(C)C1=CC=C(C=O)C=C1,failed,0,
N(C1=CC=CC=C1)C1=CC=CC=C1,CCNC1=CC=C(C=C1)[N+](=O)[O-],failed,0,
OC(=O)C1=CC(=CC=C1)[N+](=O)[O-],OC(=O)C1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-],failed,0,
OC1=CC=C(O)C=C1,COC1=C(O)C=CC(=C1)C=CC(=O)CC(=O)C=CC1=CC(=C(O)C=C1)OC,failed,0,
OC(=O)C=CC1=CC=CC=C1,OC(=O)CCl,failed,0,
C1=CC=C2C=CC=CC2=C1,C1CC2=CC=CC3=C2C1=CC=C3,failed,0,
CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1,CC(=O)OC1=CC=CC=C1C(O)=O,failed,0,
N1C=CC=N1,N1N=CC=N1,failed,0,
C1=CC=C2C(=C1)C=CC1=CC=CC=C21,S1C2=CC=CC=C2SC2=CC=CC=C12,failed,0,
N1C2=CC=CC=C2C2=CC=CC=C12,OC1=CC=C(C=C1)[N+](=O)[O-],failed,0,
O=[N+]([O-])C1=CC(=CC=C1)[N+](=O)[O-],O=[N+]([O-])C1=CC=C(C=C1)[N+](=O)[O-],failed,0,
O=[N+]([O-])C1=CC(=CC=C1)[N+](=O)[O-],CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],failed,0,
CC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],OC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],failed,0,
OC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],failed,0,
COC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],failed,0,
C1CC2=CC=CC3=C2C1=CC=C3,C1=CC=C2C(=C1)C=CC1=CC=CC=C21,failed,0,
C1CC2=CC=CC3=C2C1=CC=C3,C1C2=CC=CC=C2C2=CC=CC=C12,failed,0,
BrC1=CC=C(Br)C=C1,ClC1=CC=CC=C1Cl,failed,0,
C1=CC=C(C=C1)C(C1=CC=CC=C1)C1=CC=CC=C1,C1=CC=C(C=C1)C1=CC=CC=C1,failed,0,
C1=CC=C(C=C1)C(C1=CC=CC=C1)C1=CC=CC=C1,C(C1=CC=CC=C1)C1=CC=CC=C1,failed,0,
C(C1=CC=CC=C1)C1=CC=CC=C1,C1=CC=C(C=C1)C1=CC=CC=C1,failed,0,
CC12CCC3C(CCC4=C3C=CC(=C4)O)C1CCC2O,OC(=O)C1=CC2=CC=CC=C2C=C1O,failed,0,
C1CC2=CC=CC3=C2C1=CC=C3,ClC1=CC=CC=C1Cl,failed,0,
ClC1=CC(=CN=C1)Cl,BrC1=CC=C(Br)C=C1,failed,0,
NNC(=O)C1=CC=NC=C1,NC(=O)CCC(N)=O,failed,0,
ClC1=CC(=CN=C1)Cl,IC1=CC=C(I)C=C1,failed,0,
OC(=O)C1=CC(=CC=C1)O,OC(=O)C1=CC=CC=C1,failed,0,
OC(=O)C1=CC=C(Br)C=C1,OC(=O)C1=CC=CC=C1,failed,0,
OC(=O)C1=CC=C(Br)C=C1,OC(=O)C1=CC=C(O)C=C1,failed,0,
OC(=O)C1=CC=C(Cl)C=C1,OC(=O)C1=CC=CC=C1,failed,0,
OC(=O)C1=CC=CC=C1,COC1=CC=C(C=C1)C(O)=O,failed,0,
OC(=O)C1=CC=CC=C1[N+](=O)[O-],OC(=O)C1=CC=CC=C1I,failed,0,
C1=CC=C2C(=C1)C1=CC=CC3=C1C2=CC=C3,C1=CC2=C3C(=C1)C=CC1=CC=CC(=C31)C=C2,failed,0,
C1=CC2=C3C(=C1)C=CC1=CC=CC(=C31)C=C2,C1=CC=C2C(=C1)C=CC1=C2C=CC2=CC=CC=C12,failed,0,
C1=CC=C2C(=C1)C=CC1=CC=CC=C21,C1=CC2=C3C(=C1)C=CC1=CC=CC(=C31)C=C2,failed,0,
C1=CC=C2C(=C1)C1=CC=CC3=C1C2=CC=C3,C1=CC=C2C(=C1)C=CC1=C2C=CC2=CC=CC=C12,failed,0,
C1=CC=C2C(=C1)C1=CC=CC3=C1C2=CC=C3,C1CC2=CC=CC3=C2C1=CC=C3,failed,0,
C1=CC=C2C(=C1)C=CC1=CC=CC=C21,C1=CC=C2C(=C1)C1=CC=CC3=C1C2=CC=C3,failed,0,
C1=CC=C2C(=C1)C=CC1=CC=CC=C21,C1=CC=C2C(=C1)C=CC1=C2C=CC2=CC=CC=C12,failed,0,
C1=CC=C2C(=C1)C=CC1=CC=CC=C21,CC1=C2C(=CC=C1)C=CC1=CC=CC(=C21)C,failed,0,
C1CC2=CC=CC3=C2C1=CC=C3,CC1=CC2=C(C=C1)C=CC(=C2)C,failed,0,
C1CC2=CC=CC3=C2C1=CC=C3,CC1=CC2=CC=CC=C2C=C1,failed,0,
C1=CC=C(C=C1)C1=CC=CC=C1,C1C2=CC=CC=C2C2=CC=CC=C12,failed,0,
C1=CC=C2C=CC=CC2=C1,C1C2=CC=CC=C2C2=CC=CC=C12,failed,0,
C1=CC=C2C=CC=CC2=C1,CC1=CC2=CC=CC=C2C=C1,failed,0,
NC(=O)C1=CC=CC=C1O,CC(=O)OC1=CC=CC=C1C(O)=O,failed,0,
OC1=C(Cl)C(=CC=C1)Cl,OC1=C(Cl)C=C(Cl)C=C1,failed,0,
ClC1=CC=C(Cl)C=C1,C1=CC=C2C=CC=CC2=C1,failed,0,
ClC1=CC=C(Cl)C=C1,C1=CC=C(C=C1)C1=CC=CC=C1,failed,0,
C1=CC=C2C=CC=CC2=C1,C1=CC=C(C=C1)C1=CC=CC=C1,failed,0,
N1C=CN=C1,N1C=NC=N1,failed,0,
S1C2=CC=CC=C2C2=CC=CC=C12,O1C2=CC=CC=C2C2=CC=CC=C12,failed,0,
C1=CC=C2C(=C1)C=CC1=CC=CC=C21,C1=CC=C2C=CC=CC2=C1,failed,0,
C1=CC=C(C=C1)C1=CC=CC=C1,O1C2=CC=CC=C2C2=CC=CC=C12,failed,0,
NC1=CC2=CC=CC=C2C=C1,CC1=CC(=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],failed,0,
