reactant_A,reactant_B,label_str,label_int,identifier
CCCC[N](CCCC)(CCCC)CCCC,CC(C)(C)c1cc(CC(=O)[O])c(O)c(c1)C(C)(C)C,salt,1,XODZIC
O=C([O])C=CC(=O)[O],C[NH](C)CCC1=CNc2cccc(OC(C)=O)c12,salt,1,XOFDOO
O=N(=O)[O],CCC1[NH2]C2CCCCC2NCCC([NH2]C2CCCCC2NCC1)CC,hydrate,3,XOFGOR
[NH3]c1ccc(Br)cc1,O=[Cl](=O)(=O)[O],salt,1,XOFHEI
CCCCN1C=C(C(=O)NC1=O)C1=CSC(S1)=C1[S]C=CS1,OC1=C(C#N)C(=O)C(=C(C#N)C1=O)[O],solvate,4,XOFYAS
[NH4],CN1C(=C([O])C2=C(C=C(Cl)S2)S1(=O)=O)C(=O)Nc1ccccn1,salt,1,XOGCON
CN1C(=C(O)C2=C(C=C(Cl)S2)S1(=O)=O)C(=O)Nc1[nH]cccc1,CS(=O)(=O)[O],salt,1,XOGDAA
[NH2]1CC[NH2]CC1,CN1C(=C([O])C2=C(C=C(Cl)S2)S1(=O)=O)C(=O)Nc1ccccn1,salt,1,XOGDEE
OC(=O)C1CCC(CC1)C(O)=O,Cc1nc(C)c(C)nc1C,cocrystal,2,XOGDII
OC(=O)c1c(O)cccc1O,Cc1nc(C)c(C)nc1C,cocrystal,2,XOGDOO
OC(=O)c1cccc(n1)C(O)=O,Cc1nc(C)c(C)nc1C,hydrate,3,XOGDUU
Cc1nc(C)c(C)nc1C,OC(=O)c1ccc2cc(O)ccc2c1,cocrystal,2,XOGFAC
OC(=O)c1cccc(c1C(O)=O)N(=O)=O,Cc1nc(C)c(C)nc1C,hydrate,3,XOGFEG
OC(=O)c1ccccc1C(O)=O,Cc1nc(C)c(C)nc1C,cocrystal,2,XOGFIK
OC(=O)c1ccccc1C(O)=O,Cc1nc(C)c(C)nc1C,cocrystal,2,XOGFOQ
CC(C)(CC(O)=O)C(O)=O,CCC(N1CCCC1=O)C(N)=O,cocrystal,2,XOGMIR
CC(C)(CC(O)=O)C(O)=O,CCC(N1CCCC1=O)C(N)=O,cocrystal,2,XOGMOX
OC(=O)c1ccc(O)cc1O,CCC(N1CCCC1=O)C(N)=O,cocrystal,2,XOGMUD
[P]1N(CCN1c1ccccc1)c1ccccc1,FC(F)(F)S(=O)(=O)[O],salt,1,XOGNEN
OC(=O)c1cccc(c1)N(=O)=O,CCC(N1CCCC1=O)C(N)=O,cocrystal,2,XOGNEO
OC(=O)c1cccc(c1)N(=O)=O,CCC(N1CCCC1=O)C(N)=O,cocrystal,2,XOGNIS
OC(=O)c1ccc(cc1)N(=O)=O,CCC(N1CCCC1=O)C(N)=O,cocrystal,2,XOGNOY
OC(=O)c1ccc(cc1)N(=O)=O,CCC(N1CCCC1=O)C(N)=O,cocrystal,2,XOGNUE
CCC(N1CCCC1=O)C(N)=O,OC(=O)C(O)=O,cocrystal,2,XOGPAM
CCC(N1CCCC1=O)C(N)=O,OC(=O)C(O)=O,cocrystal,2,XOGPEQ
O=C(N1CCCCC1)C(=O)c1ccccc1,OC(C1OC2(CCCCC2)OC1C(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,cocrystal,2,XOGYEY
[NH3]C(C)c1ccccc1,O=C([O])Cc1ccc(cc1)N(=O)=O,salt,1,XOHFIL
FC(Br)C(=O)[O],[NH3]C(C)c1ccccc1,salt,1,XOHFOP
Brc1cccc(CC(=O)[O])c1,[NH3]C(C)c1ccccc1,salt,1,XOHFOR
Brc1cccc(CC(=O)[O])c1,[NH3]C(C)c1ccccc1,salt,1,XOHFUX
Clc1cccc(CC(=O)[O])c1,[NH3]C(C)c1ccccc1,salt,1,XOHGAE
Clc1cccc(CC(=O)[O])c1,[NH3]C(C)c1ccccc1,salt,1,XOHGEI
CS(=O)(=O)[N]S(C)(=O)=O,[nH]1ccccc1c1ccccn1,salt,1,XOHGIK
Fc1cccc(CC(=O)[O])c1,[NH3]C(C)c1ccccc1,salt,1,XOHGIM
[nH]1cccc2ccc3cccnc3c12,CS(=O)(=O)[N]S(C)(=O)=O,salt,1,XOHGOQ
Fc1cccc(CC(=O)[O])c1,[NH3]C(C)c1ccccc1,salt,1,XOHGOS
CS(=O)(=O)[N]S(C)(=O)=O,C[NH](C)c1cccc2cccc(N(C)C)c12,salt,1,XOHGUW
Cc1cccc(CC(=O)[O])c1,[NH3]C(C)c1ccccc1,salt,1,XOHGUY
Cc1cccc(CC(=O)[O])c1,[NH3]C(C)c1ccccc1,salt,1,XOHHAF
[NH3]C(C)c1ccccc1,O=C([O])Cc1cccc(c1)N(=O)=O,salt,1,XOHHEJ
[NH4],O=S(=O)([O])c1cccc(c1)P(c1ccccc1)c1ccccc1,hydrate,3,XOHHIL
Fc1ccccc1CC(=O)[O],[NH3]C(C)c1ccccc1,salt,1,XOHHOT
Fc1ccccc1CC(=O)[O],[NH3]C(C)c1ccccc1,salt,1,XOHHUZ
[NH3]C(C)c1ccccc1,O=C([O])Cc1ccccc1N(=O)=O,salt,1,XOHJEL
Cc1ccc(CC(=O)[O])cc1,[NH3]C(C)c1ccccc1,salt,1,XOHJIP
[NH3]c1ccc(OCC[NH](CCOc2ccc([NH3])cc2)CCOc2ccc([NH3])cc2)cc1,O=N(=O)[O],hydrate,3,XOHKUC
[NH3]c1ccc(OCC[NH](CCOc2ccc([NH3])cc2)CCOc2ccc([NH3])cc2)cc1,OP(O)(=O)[O],hydrate,3,XOHLAJ
OS(=O)(=O)[O],[NH3]c1ccc(OCC[NH](CCOc2ccc([NH3])cc2)CCOc2ccc([NH3])cc2)cc1,salt,1,XOHLEN
[NH3]c1ccc(OCC[NH](CCOc2ccc([NH3])cc2)CCOc2ccc([NH3])cc2)cc1,O=S(=O)([O])[O],hydrate,3,XOHLIR
Cc1ccccc1C,CCC12CC(CO)(OC1(O)c1ccccc1C2=O)c1cccc(Cl)c1,cocrystal,2,XOHLOV
CC(NC(C(CCc1ccccc1)N(=O)=O)C(=O)[O])c1cccc2ccccc12,[NH3]C(C)c1cccc2ccccc12,salt,1,XOHQAP
O=C([O])Cc1ccccc1,[NH3]C(C)c1ccccc1,salt,1,XOHQOC
O=C([O])Cc1ccccc1,[NH3]C(C)c1ccccc1,salt,1,XOHQUI
Brc1ccccc1CC(=O)[O],[NH3]C(C)c1ccccc1,salt,1,XOHRAP
Brc1ccccc1CC(=O)[O],[NH3]C(C)c1ccccc1,salt,1,XOHRET
Clc1ccccc1CC(=O)[O],[NH3]C(C)c1ccccc1,salt,1,XOHRIX
Clc1ccccc1CC(=O)[O],[NH3]C(C)c1ccccc1,salt,1,XOHROD
Cc1ccccc1CC(=O)[O],[NH3]C(C)c1ccccc1,salt,1,XOHRUJ
Cc1ccccc1CC(=O)[O],[NH3]C(C)c1ccccc1,salt,1,XOHSAQ
Brc1ccc(CC(=O)[O])cc1,[NH3]C(C)c1ccccc1,salt,1,XOHSEU
Brc1ccc(CC(=O)[O])cc1,[NH3]C(C)c1ccccc1,salt,1,XOHSIY
Clc1ccc(CC(=O)[O])cc1,[NH3]C(C)c1ccccc1,salt,1,XOHSOE
Clc1ccc(CC(=O)[O])cc1,[NH3]C(C)c1ccccc1,salt,1,XOHSUK
Fc1ccc(CC(=O)[O])cc1,[NH3]C(C)c1ccccc1,salt,1,XOHTAR
[H](OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O)[O]C(=O)c1cc(cc(c1)C(O)=O)C(O)=O,[H]([n]1ccc(cc1)C=C1CCCC(=Cc2ccncc2)C1=O)n1ccc(cc1)C=C1CCCC(=Cc2ccncc2)C1=O,salt,1,XOHWAT
Fc1c(F)c(F)c(C=CC(=O)C=Cc2c(F)c(F)c(F)c(F)c2F)c(F)c1F,O=C(C=Cc1ccccc1)C=Cc1ccccc1,cocrystal,2,XOHWAU
O=C1C(CCCC1=Cc1cccnc1)=Cc1cccnc1,OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O,cocrystal,2,XOHWEX
Fc1c(F)c(F)c(I)c(F)c1F,c1ccc2nc3ccccc3nc2c1,cocrystal,2,XOHWIB
c1ccc2nc3ccccc3cc2c1,Fc1c(F)c(F)c(I)c(F)c1F,cocrystal,2,XOHWOH
c1ccc2nc3ccccc3cc2c1,Fc1c(F)c(F)c(Br)c(F)c1F,cocrystal,2,XOHWUN
OC(=O)c1ccccc1,O=C1CC2(CCCCC2)CN1,cocrystal,2,XOHXAU
[NH3]C(C)(C)CC(C)(C)C,OC(=O)CCC(=O)[O],hydrate,3,XOJBIJ
C[P]1(c2ccccc2)C2=C(Sc3ccccc23)C2=C1c1ccccc1S2,FC(F)(F)S(=O)(=O)[O],salt,1,XOJBUU
[NH3]C(C)(C)CC(C)(C)C,O=C([O])C=CC(=O)[O],salt,1,XOJBUV
COC(=O)C=CC(=O)[O],[NH3]C(C)(C)CC(C)(C)C,salt,1,XOJCAC
[NH3]C(C)(C)CC(C)(C)C,COC(=O)C(=O)[O],salt,1,XOJCEG
[NH3]C(C)(C)CC(C)(C)C,OC(=O)CCCCCC(=O)[O],salt,1,XOJCIK
OC(C(O)C(=O)[O])C(O)=O,C[N]1=C(C)NC=C1,salt,1,XOJCOQ
[NH3]c1ccccc1S(=O)(=O)[O],[NH2]1CCCC1,salt,1,XOJCUW
OC(C(O)C(=O)[O])C(O)=O,C[NH]1CC[NH2]CC1,hydrate,3,XOJDEH
[NH3]CCCC,OC(C(O)C(=O)[O])C(O)=O,hydrate,3,XOJDIL
OC(=O)C=CC(=O)[O],[NH3]c1ccc(C)cc1,salt,1,XOJFEJ
CC(NC(=O)c1ccc(cc1)N(=O)=O)C(=O)[O],COc1cc2N3C4C5C(CC3=O)OCC=C3C[NH]6CCC4(C6CC53)c2cc1OC,solvate,4,XOJFUZ
O=N(=O)[O],CC1=C[NH]=C(NC(=S)Nc2ccccc2)S1,salt,1,XOJHUB
O=N(=O)[O],CC1=C[NH]=C(NC(=S)Nc2ccccc2)S1,hydrate,3,XOJJAJ
O=N(=O)[O],CC1=CSC(=[NH]1)NC(=S)Nc1ccccc1,salt,1,XOJJEN
CC1=C[NH]=C(NC(=S)Nc2ccccc2)S1,O=[Cl](=O)(=O)[O],hydrate,3,XOJJIR
CC1=CSC(=[NH]1)NC(=S)Nc1ccccc1,O=[Cl](=O)(=O)[O],hydrate,3,XOJJOX
CC1=C[NH]=C(NC(=S)Nc2ccccc2)S1,O=S(=O)([O])[O],salt,1,XOJJUD
OS(=O)(=O)[O],CC1=CSC(=[NH]1)NC(=S)Nc1ccccc1,hydrate,3,XOJKAK
OP(O)(=O)[O],CC1=C[NH]=C(NC(=S)Nc2ccccc2)S1,salt,1,XOJKEO
N1C=[NH]C=C1,Cc1ccc(cc1)S(=O)(=O)[O],salt,1,XOJMEQ
OC(C(O)C(=O)[O])C(O)=O,[NH3]C,salt,1,XOJMIU
OC(C(O)C(=O)[O])C(O)=O,[NH3]C,hydrate,3,XOJMOA
Cc1cc(C)nc(N)n1,CC(=O)Oc1ccccc1C(O)=O,cocrystal,2,XOJMOZ
Cc1cc(C)nc(N)n1,COc1ccc(cc1)C(O)=O,cocrystal,2,XOJMUF
OC(C(O)C(=O)[O])C(O)=O,[NH3]C,hydrate,3,XOJMUG
OC(=O)c1cccc(F)c1F,Cc1cc(C)nc(N)n1,cocrystal,2,XOJNAM
CC[NH]1CCN(CC1)c1cc(c2ccc(F)cc2)c2CCCCCCc2n1,Cc1ccc(cc1)S(=O)(=O)[O],salt,1,XOJNER
Cc1cc(C)nc(N)n1,Cc1ccc(C)c(c1)C(O)=O,cocrystal,2,XOJNIU
Cc1cc(C)nc(N)n1,Cc1cc(C)cc(c1)C(O)=O,cocrystal,2,XOJNOA
CC[NH]1CCN(CC1)c1cc(c2ccc(F)cc2)c2CCCCCCc2n1,OC(=O)CCC(=O)[O],salt,1,XOJNOB
Cc1cc(C)nc(N)n1,Cc1ccc(cc1C)C(O)=O,cocrystal,2,XOJNUG
Cc1cc(C)nc(N)n1,Cc1cc(C)c(c(C)c1)C(O)=O,cocrystal,2,XOJPAO
OC(=O)CCCCCCC(O)=O,CCN1CCN(CC1)c1cc(c2ccc(F)cc2)c2CCCCCCc2n1,cocrystal,2,XOJPAP
CC[NH]1CCN(CC1)c1cc(c2ccc(F)cc2)c2CCCCCCc2n1,O=C([O])c1cccnc1,salt,1,XOJPIX
CCN(C(=O)N(CC)c1ccc(cc1)C(O)=O)c1ccc(cc1)N(CC)C(=O)N(CC)c1ccc(cc1)C(O)=O,Nc1nc(N)nc(N)n1,solvate,4,XOJPOD
CS(=O)(=O)[O],CC[NH]1CCN(CC1)c1cc(c2ccc(F)cc2)c2CCCCCCc2n1,hydrate,3,XOJPUJ
Cc1ccc(cc1)S(=O)(=O)[O],[NH3]C,salt,1,XOJQOE
[NH2]1CCCC1,OC(C(O)C(=O)[O])C(O)=O,hydrate,3,XOJQUK
CCCC,c1ccc(cc1)C(c1cc2ccccc2c2ccccc12)=C(c1ccccc1)c1cc2ccccc2c2ccccc12,cocrystal,2,XOJRAS
CCCC[N](CCCC)(CCCC)CCCC,OC(C(O)C(O)=O)C(O)=O,hydrate,3,XOJRIZ
[NH3]c1ccc(C)cc1,Nc1ccc(cc1)S(=O)(=O)[O],salt,1,XOJSAS
c1ccccc1,COC(=O)CC1CN(CC2=C1c1ccccc1N2S(=O)(=O)c1ccccc1)S(=O)(=O)c1ccccc1,cocrystal,2,XOJSOE
OC(C(O)C(=O)[O])C(O)=O,CC1=C[NH]=CN1,salt,1,XOJSUM
OC(CC(O)=O)C(=O)[O],[NH3]C(C)(C)CC(C)(C)C,salt,1,XOJTEX
[NH3]C(C)(C)CC(C)(C)C,Cc1ccc(cc1)S(=O)(=O)[O],salt,1,XOJTIB
[NH3]CCCCCC[NH3],O=C([O])CCCCCC(=O)[O],hydrate,3,XOJTUN
O=C([O])C(=O)[O],C[NH]1CC[NH2]CC1,hydrate,3,XOJVEZ
CC(C)NC1=NC(=O)c2cc(Cl)ccc2N1,CC(C)NC1=Nc2ccc(Cl)cc2C(=O)N1,hydrate,3,XOJVUN
OC(=O)C=CC(O)=O,C[NH]1CC[NH2]CC1,salt,1,XOJWIE
CC(C)c1cccc(C(C)C)c1O,NC(=O)c1ccncc1,cocrystal,2,XOJYEC
OC(C(O)C(=O)[O])C(=O)[O],[NH3]CCCC,salt,1,XOJYUS
CC[NH2]CC,OC(C(O)C(=O)[O])C(O)=O,salt,1,XOJZED
[NH3]CCO,O=S(=O)([O])c1ccc2ccccc2c1,salt,1,XOJZIH
[NH3]CCO,Cc1ccc(cc1)S(=O)(=O)[O],salt,1,XOJZON
OC(C(O)C(=O)[O])C(O)=O,[NH2]1CCCCCCC1,hydrate,3,XOJZUT
[NH2]1CCCCCC1,OC(=O)CCCCC(=O)[O],salt,1,XOKBAC
C1CNCCN1,Cc1ccc(O)cc1,cocrystal,2,XOKBOO
O=N(=O)c1cc(c([O])c(c1)N(=O)=O)N(=O)=O,NN1C(=[NH]N=C1N)N,salt,1,XOKKAK
CN(=O)=O,Fc1ccc(cc1)C(=O)CCCN1CCC(=CC1)N1C(=O)Nc2ccccc12,cocrystal,2,XOKKAL
Cc1ccccc1,CC(C)(C)C1=CC(C=C(O1)C(C)(C)C)=CC1=C(C(=CC2=CC(=[O]C(=C2)C(C)(C)C)C(C)(C)C)C1=C(C#N)C#N)[C](C#N)C#N,cocrystal,2,XOKLOB
[NH3]Cc1ccccc1,OC1=C([O])C(=O)C1=O,hydrate,3,XOKRIA
[NH3]CCC[NH]1CC[NH](CCC[NH3])CC1,O=C1C(=O)C(=C1[O])[O],hydrate,3,XOKROG
CC[NH2]CC,CCN(CC)C1=C([O])C(=O)C1=O,salt,1,XOKRUM
CC1(C)C(C1c1cccc2OCCc12)C(=O)NC(N)=[NH2],OC(=O)C=CC(=O)[O],salt,1,XOKSAR
OC1=C([O])C(=O)C1=O,[NH3]CCc1ccc(O)cc1,salt,1,XOKSAT
CS(=O)(=O)[O],CC1(C)C(C1c1cccc2OCCc12)C(=O)NC(N)=[NH2],salt,1,XOKSEV
[NH3]Cc1ccccc1,O=C1C(=O)C(=C1[O])NCc1ccccc1,hydrate,3,XOKSOH
C1N2CN3CN1CN(C2)C3,OC(=O)c1cccc(O)c1,cocrystal,2,XOKSUN
OC(=O)c1ccc(O)c(O)c1,C1N2CN3CN1CN(C2)C3,cocrystal,2,XOKTIC
OC(=O)c1ccc(O)c(O)c1,C1N2CN3CN1CN(C2)C3,cocrystal,2,XOKTOI
OC(=O)c1ccc(O)c(O)c1,C1N2CN3CN1CN(C2)C3,cocrystal,2,XOKTUO
C1[NH]2CN3CN1CN(C2)C3,Oc1cc(O)cc(c1)C(=O)[O],salt,1,XOKVAW
C1N2CN3CN1CN(C2)C3,OC(=O)c1cc(O)c(O)c(O)c1,cocrystal,2,XOKVEA
OC(=O)c1cc(O)c(O)c(O)c1,C1N2CN3CN1CN(C2)C3,hydrate,3,XOKVIE
Cc1ccccc1,C1CC2=CC3=C4C5=C(C=CC6=C5C5=C(C=C1C2=C45)c1ccccc61)c1ccccc31,cocrystal,2,XOKVOI
[NH3]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O])c1cccc2c1cccc2S(=O)(=O)[O],hydrate,3,XOKXEC
CC1C[NH]2CC3CCC(=O)C4=C5C(=C(O)C1CC2C35C)C1=C4CCOC1=O,FC(F)(F)C(=O)[O],salt,1,XOLCEG
OP(O)(=O)[O],C(Nc1[nH]cccc1)c1ccccc1,salt,1,XOLDIO
OP(O)(=O)[O],[NH3]c1ccc(OCC)cc1,salt,1,XOLDOU
CC12CCC(C)(c3cc(O)c(O)cc13)c1cc(O)c(O)cc21,c1cc(ccn1)c1ccncc1,cocrystal,2,XOLFEL
c1cc(ccn1)C=Cc1ccncc1,CC12CCC(C)(c3cc(O)c(O)cc13)c1cc(O)c(O)cc21,cocrystal,2,XOLFIP
OC1(CC[NH](CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,O=C([O])C(=O)[O],hydrate,3,XOLHAJ
OC1(CC[NH](CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,O=C([O])C(=O)[O],solvate,4,XOLHEN
O=C([O])C=CC(=O)[O],OC1(CC[NH](CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,hydrate,3,XOLHIR
O=C1NC=NC=C1,OC(=O)C1CC(CC(C1)C(O)=O)C(O)=O,cocrystal,2,XOLHOW
OC1(CC[NH](CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,O=C([O])CCC(=O)[O],hydrate,3,XOLHOX
OC(=O)CCCCCC(O)=O,c1cc(ccn1)c1ccncc1,cocrystal,2,XOLHUC
CC(=O)[O],OC1(CC[NH](CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,hydrate,3,XOLHUD
O=C[O],OC1(CC[NH](CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,solvate,4,XOLJAL
OC1(CC[NH](CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,O=S(=O)([O])NC1CCCCC1,salt,1,XOLJIT
CC1=CC(=O)[N]S(=O)(=O)O1,OC1(CC[NH](CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,salt,1,XOLJOZ
[NH3]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O])c1cccc2c1cccc2S(=O)(=O)[O],solvate,4,XOLKOA
O=C([O])c1ccc(cc1)C(=O)[O],C[N](C)(C)CCO,salt,1,XOLKUE
[NH3]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O])c1cccc2c1cccc2S(=O)(=O)[O],solvate,4,XOLKUG
O=C([O])c1ccc2ccccc2c1,C[N](C)(C)CCO,salt,1,XOLLAL
[NH3]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O])c1cccc2c1cccc2S(=O)(=O)[O],solvate,4,XOLLAN
O=C([O])CCC1CCCCC1,C[N](C)(C)CCO,salt,1,XOLLIT
C[N](C)(C)CCO,O=C([O])C1CCCCC1C(=O)[O],salt,1,XOLLOZ
[NH3]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O])c1cccc2c1cccc2S(=O)(=O)[O],solvate,4,XOLLUH
F[P](F)(F)(F)(F)F,C([n]1ccccc1c1ccccc1)c1cccc(C[n]2ccccc2c2ccccc2)c1,salt,1,XOLRAS
OC(=O)CCCC(O)=O,[NH3]C(C)(C)CC(C)(C)C,salt,1,XOLYOO
OC(C(O)C(=O)[O])C(O)=O,CN1C=[NH]C=C1,salt,1,XOLYUU
O=C([O])C=CC(=O)[O],[NH3]CC[NH3],salt,1,XOLZAB
NC(N)=NC(N)=[NH2],NC1=NN=N[N]1,salt,1,XOMCEI
FC(F)(F)S(=O)(=O)[N]S(=O)(=O)C(F)(F)F,C[NH](C)C,salt,1,XOMDAE
FC(F)(F)S(=O)(=O)[N]S(=O)(=O)C(F)(F)F,C[N]1(C)CCCC1,salt,1,XOMDIM
O=C([O])CCCC(=O)[O],[NH3]CC[NH3],salt,1,XOMHOY
COc1ccc(C=CC)cc1,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,cocrystal,2,XOMLOA
OP(F)(=O)[O],[NH2]1CC[NH2]CC1,salt,1,XOMPAQ
OP(F)(=O)[O],CC[NH2]CC,salt,1,XOMPEU
OC(=O)C=CC(=O)[O],C[NH](C)CC[NH](C)C,salt,1,XOMPEW
O=C([O])C(=O)[O],C[NH](C)CC[NH](C)C,hydrate,3,XOMPIA
OP(F)(=O)[O],CC[NH](CC)CC,salt,1,XOMPIY
OP(F)(=O)[O],NC(N)=[NH2],salt,1,XOMPOE
OP(F)(=O)[O],CNC(O)=[NH]C,salt,1,XOMPUK
FP(=O)([O])[O],NC(N)=[NH2],salt,1,XOMQAR
O=C([O])C=CC(=O)[O],[NH2]1CCOCC1,salt,1,XOMQAT
Cc1cc(C)nc(N)n1,OC(=O)C1=CC=C(Cl)S1,cocrystal,2,XOMZEG
O=C([O])C1=CC=CS1,Cc1[nH]c(N)nc(C)c1,salt,1,XOMZIK
Cc1cc(C)nc(N)n1,OC(=O)C1=CC=C(S1)C(O)=O,cocrystal,2,XOMZOQ
C(Nc1ncnc2NC=Nc12)c1ccccc1,OC(=O)C1=CC=C(Cl)S1,cocrystal,2,XONBAF
c1ccc2nc3ccccc3cc2c1,OC(=O)C1=CC=C(Cl)S1,cocrystal,2,XONBEJ
OC(=O)C1=CC=C(Cl)S1,c1cc(ccn1)c1ccncc1,cocrystal,2,XONBIN
c1cc(ccn1)c1ccncc1,OC(=O)C1=CC=CS1,cocrystal,2,XONBOT
OC(=O)C1=CC=C(Cl)S1,C(Cc1ccncc1)Cc1ccncc1,cocrystal,2,XONBUZ
C(Cc1cc[nH]cc1)Cc1cc[nH]cc1,OC(=O)C1=CC=C(S1)C(O)=O,salt,1,XONCAG
OC(=O)C1=CC=C(Cl)S1,[O]n1ccc(cc1)c1ccn([O])cc1,cocrystal,2,XONCIO
Nc1[nH]cccc1,ClC1=CC=C(S1)C(=O)[O],salt,1,XONCOU
C(Cc1ccncc1)Cc1ccncc1,OC(=O)C1=CC=CS1,cocrystal,2,XONCUA
C[NH](C)CC[NH](C)C,OC(=O)CCCC(=O)[O],salt,1,XONMAQ
c1cncc(c1)C1C(C(C1c1cccnc1)c1ccncc1)c1ccncc1,OC(=O)c1cccc2cccc(C(O)=O)c12,cocrystal,2,XONPOF
OC(=O)c1ccccc1,Nc1cccc(Cl)n1,cocrystal,2,XONPUN
OC(=O)c1ccc(cc1)N(=O)=O,Nc1cccc(Cl)n1,cocrystal,2,XONQEY
OC(=O)c1cccc(Cl)c1,Nc1cccc(Cl)n1,cocrystal,2,XONQIC
Nc1ccccc1C(O)=O,Nc1cccc(Cl)n1,cocrystal,2,XONQOI
ClC(Cl)C(=O)[O],CC(C)[NH2]Cc1ccccc1,salt,1,XONSUQ
CC(C)(C)C#[N]c1ccccc1,FC(F)(F)S(=O)(=O)[O],salt,1,XONZOR
Cc1cc(C)c([N]#Cc2ccccc2)c(C)c1,FC(F)(F)S(=O)(=O)[O],salt,1,XONZUX
Cc1ccc(cc1)S(=O)(=O)[O],Nc1[nH]c(N)ccc1,salt,1,XOPCUC
NC(=[NH2])NCCOc1ccc(cc1)N=Nc1ccc(OCCNC(N)=[NH2])cc1,NC1=NC2=C(N=CN2C2OC(COP(O)(=O)[O])C(O)C2O)C(=O)N1,hydrate,3,XOPMIB
Clc1ccc(cc1)S(=O)(=O)[O],COCC(O)COc1ccc(NC(=O)CC[N](C)(C)C)cc1,salt,1,XOPREZ
O=[Cl](=O)(=O)[O],CCCC[P](CCCC)(CCCC)C1CCCCC1NS(=O)(=O)c1ccc(C)cc1,salt,1,XOPVED
Nc1nnc(c(N)n1)c1cccc(Cl)c1Cl,O=C1CCC(=O)N1,hydrate,3,XOPVEG
OC(=O)c1ccc(cc1)N(=O)=O,CC(C)=NNC(=O)c1ccncc1,cocrystal,2,XOPYEJ
O=C1NC(=O)C(=C([O])N1)c1ccc(cc1N(=O)=O)N(=O)=O,[nH]1ccccc1,salt,1,XOPYUY
OC(=O)c1ccc(cc1)N(=O)=O,CCC(C)=NNC(=O)c1ccncc1,cocrystal,2,XOPYUZ
OC(=O)c1ccc(cc1)N(=O)=O,CCC(CC)=NNC(=O)c1ccncc1,cocrystal,2,XOPZOU
O=C1NC(=O)C(=C([O])N1)c1ccc(cc1N(=O)=O)N(=O)=O,Cc1[nH]cccc1,salt,1,XOQCAJ
O=C1N=[N]([O])N=C2N=C([N]N12)N(=O)=O,[NH3]O,solvate,4,XOQGOB
[NH2]=C1NC(=O)NC=C1F,Oc1c(cc(cc1N(=O)=O)N(=O)=O)C(=O)[O],hydrate,3,XOQRAZ
BrC1=C(Br)C(=O)C(=C(Br)[C]1[O])Br,C[n]1ccncc1,salt,1,XOQYAG
C[n]1ccccc1N,ClC1=C(Cl)C(=O)C(=C(Cl)[C]1[O])Cl,salt,1,XOQYEK
C[n]1cccc(N)c1,ClC1=C(Cl)C(=O)C(=C(Cl)[C]1[O])Cl,salt,1,XOQYIO
ClC1=C(Cl)C(=O)C(=C(Cl)[C]1[O])Cl,C[n]1ccncc1,salt,1,XOQZAH
NC(N)=O,OC(=O)C1CC(CC(C1)C(O)=O)C(O)=O,cocrystal,2,XORMUM
Oc1c(ccc2ccc3ccccc3c12)C=NC1CCCCC1[NH]=Cc1ccc2ccc3ccccc3c2c1[O],[O]c1c(C=[NH]C2CCCCC2[NH]=Cc2ccc3ccc4ccccc4c3c2[O])ccc2ccc3ccccc3c12,cocrystal,2,XORXIM
C1C[NH]2CC[NH]1CC2,OP(=O)([O])C[NH](CC(=O)[O])CC(=O)[O],hydrate,3,XORZAF
C[N](C)(CC(=O)[O])c1ccccc1,Oc1c(Cl)cc(cc1Cl)N(=O)=O,cocrystal,2,XOSGET
CS(=O)(=O)[O],CCC[NH]1CCOC2C1CCc1ccc(cc21)C(N)=O,salt,1,XOSMEY
FC(F)(F)C(=O)[O],CC[NH2]CC1=Nc2c(c[nH]c3ccccc23)N1CC(C)(C)O,salt,1,XOSMIC
OC(=O)CCCCCC(O)=O,COc1ccc2NC=C(CCNC(C)=O)c2c1,cocrystal,2,XOSWIN
Nc1c(Br)cc(Br)cc1C[NH2]C1CCC(O)CC1,Oc1ccc(cc1)C(=O)[O],hydrate,3,XOTBEP
Oc1cccc(c1)C(=O)[O],[NH3]c1c(Br)cc(Br)cc1CNC1CCC(O)CC1,salt,1,XOTBIT
